location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Estonia,2021-04-16,0,17,0.0,0.0,0.0
Estonia,2021-04-16,18,24,4.97,1.75,0.1
Estonia,2021-04-16,25,49,11.94,4.35,0.21
Estonia,2021-04-16,50,59,24.49,7.68,0.36
Estonia,2021-04-16,60,69,39.62,8.96,0.38
Estonia,2021-04-16,70,79,59.44,14.98,0.41
Estonia,2021-04-16,80,,66.18,36.48,0.83
Estonia,2021-04-23,0,17,0.0,0.0,0.0
Estonia,2021-04-23,18,24,5.38,1.99,0.11
Estonia,2021-04-23,25,49,12.91,5.31,0.25
Estonia,2021-04-23,50,59,27.07,9.43,0.43
Estonia,2021-04-23,60,69,44.0,10.95,0.46
Estonia,2021-04-23,70,79,63.67,17.74,0.5
Estonia,2021-04-23,80,,68.49,38.17,0.9
Estonia,2021-04-30,0,17,0.01,0.0,0.0
Estonia,2021-04-30,18,24,6.12,2.8,0.16
Estonia,2021-04-30,25,49,14.43,6.78,0.34
Estonia,2021-04-30,50,59,31.26,12.27,0.57
Estonia,2021-04-30,60,69,48.35,14.88,0.62
Estonia,2021-04-30,70,79,66.88,21.83,0.62
Estonia,2021-04-30,80,,70.62,42.3,1.0
Estonia,2021-05-07,0,17,0.01,0.0,0.0
Estonia,2021-05-07,18,24,7.03,3.43,0.22
Estonia,2021-05-07,25,49,16.32,8.15,0.43
Estonia,2021-05-07,50,59,38.85,15.59,0.74
Estonia,2021-05-07,60,69,52.68,20.46,0.83
Estonia,2021-05-07,70,79,68.87,29.82,0.8
Estonia,2021-05-07,80,,71.93,48.64,1.14
Estonia,2021-05-14,0,17,0.02,0.0,0.0
Estonia,2021-05-14,18,24,8.0,3.82,0.25
Estonia,2021-05-14,25,49,18.71,9.08,0.5
Estonia,2021-05-14,50,59,44.06,17.5,0.85
Estonia,2021-05-14,60,69,55.37,23.23,0.93
Estonia,2021-05-14,70,79,69.96,34.68,0.95
Estonia,2021-05-14,80,,73.04,52.84,1.29
Estonia,2021-05-21,0,17,0.04,0.01,0.0
Estonia,2021-05-21,18,24,9.57,4.59,0.29
Estonia,2021-05-21,25,49,24.31,10.93,0.57
Estonia,2021-05-21,50,59,47.05,19.92,0.95
Estonia,2021-05-21,60,69,56.68,26.75,1.03
Estonia,2021-05-21,70,79,70.58,42.04,1.03
Estonia,2021-05-21,80,,73.79,59.16,1.34
Estonia,2021-05-28,0,17,0.13,0.01,0.0
Estonia,2021-05-28,18,24,16.17,6.52,0.34
Estonia,2021-05-28,25,49,28.93,13.11,0.64
Estonia,2021-05-28,50,59,48.58,22.97,1.06
Estonia,2021-05-28,60,69,57.56,31.65,1.15
Estonia,2021-05-28,70,79,71.17,49.56,1.12
Estonia,2021-05-28,80,,74.48,63.69,1.42
Estonia,2021-06-04,0,17,0.24,0.02,0.0
Estonia,2021-06-04,18,24,21.97,8.23,0.38
Estonia,2021-06-04,25,49,33.03,15.32,0.71
Estonia,2021-06-04,50,59,50.17,26.65,1.18
Estonia,2021-06-04,60,69,58.49,37.24,1.3
Estonia,2021-06-04,70,79,71.72,55.01,1.21
Estonia,2021-06-04,80,,75.05,66.25,1.46
Estonia,2021-06-11,0,17,0.33,0.03,0.0
Estonia,2021-06-11,18,24,26.42,10.45,0.48
Estonia,2021-06-11,25,49,36.05,18.28,0.82
Estonia,2021-06-11,50,59,51.57,33.64,1.37
Estonia,2021-06-11,60,69,59.34,44.28,1.45
Estonia,2021-06-11,70,79,72.19,60.4,1.26
Estonia,2021-06-11,80,,75.53,69.14,1.5
Estonia,2021-06-18,0,17,0.62,0.06,0.01
Estonia,2021-06-18,18,24,29.92,12.64,0.55
Estonia,2021-06-18,25,49,38.5,22.2,0.98
Estonia,2021-06-18,50,59,52.99,42.66,1.61
Estonia,2021-06-18,60,69,60.22,51.03,1.61
Estonia,2021-06-18,70,79,72.64,65.09,1.33
Estonia,2021-06-18,80,,75.92,71.41,1.53
Estonia,2021-06-25,0,17,1.14,0.1,0.01
Estonia,2021-06-25,18,24,31.29,14.13,0.61
Estonia,2021-06-25,25,49,39.49,24.17,1.04
Estonia,2021-06-25,50,59,53.61,45.91,1.69
Estonia,2021-06-25,60,69,60.55,53.96,1.67
Estonia,2021-06-25,70,79,72.78,67.5,1.35
Estonia,2021-06-25,80,,76.04,72.32,1.54
Estonia,2021-07-02,0,17,1.98,0.19,0.01
Estonia,2021-07-02,18,24,33.17,16.35,0.7
Estonia,2021-07-02,25,49,40.85,29.2,1.24
Estonia,2021-07-02,50,59,54.65,49.11,1.8
Estonia,2021-07-02,60,69,61.25,57.03,1.74
Estonia,2021-07-02,70,79,73.17,70.16,1.38
Estonia,2021-07-02,80,,76.32,73.47,1.55
Estonia,2021-07-09,0,17,2.91,0.35,0.02
Estonia,2021-07-09,18,24,35.28,21.56,0.89
Estonia,2021-07-09,25,49,42.42,33.17,1.4
Estonia,2021-07-09,50,59,55.89,50.84,1.87
Estonia,2021-07-09,60,69,62.14,58.35,1.79
Estonia,2021-07-09,70,79,73.64,71.07,1.4
Estonia,2021-07-09,80,,76.67,74.1,1.57
Estonia,2021-07-16,0,17,3.76,0.55,0.03
Estonia,2021-07-16,18,24,37.44,26.32,1.11
Estonia,2021-07-16,25,49,43.98,36.64,1.54
Estonia,2021-07-16,50,59,57.16,52.56,1.94
Estonia,2021-07-16,60,69,62.95,59.45,1.83
Estonia,2021-07-16,70,79,74.07,71.64,1.42
Estonia,2021-07-16,80,,76.98,74.53,1.59
Estonia,2021-07-23,0,17,5.03,1.02,0.05
Estonia,2021-07-23,18,24,41.13,31.23,1.3
Estonia,2021-07-23,25,49,45.97,39.99,1.65
Estonia,2021-07-23,50,59,58.81,54.51,2.0
Estonia,2021-07-23,60,69,64.12,60.72,1.87
Estonia,2021-07-23,70,79,74.8,72.32,1.44
Estonia,2021-07-23,80,,77.48,75.05,1.61
Estonia,2021-07-30,0,17,6.25,1.55,0.07
Estonia,2021-07-30,18,24,44.0,34.35,1.47
Estonia,2021-07-30,25,49,47.78,42.17,1.75
Estonia,2021-07-30,50,59,60.27,55.98,2.07
Estonia,2021-07-30,60,69,65.18,61.75,1.92
Estonia,2021-07-30,70,79,75.39,72.86,1.46
Estonia,2021-07-30,80,,77.89,75.38,1.63
Estonia,2021-08-06,0,17,7.81,2.29,0.09
Estonia,2021-08-06,18,24,47.88,36.8,1.63
