location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Norway,2021-05-07,60,69,64.43,5.11,0.0
Norway,2021-05-07,70,79,95.05,34.71,0.0
Norway,2021-05-07,80,,93.36,88.61,0.01
Norway,2021-05-14,0,17,0.12,0.03,0.0
Norway,2021-05-14,18,24,8.95,2.26,0.0
Norway,2021-05-14,25,49,15.49,4.78,0.0
Norway,2021-05-14,50,59,31.05,6.14,0.0
Norway,2021-05-14,60,69,69.5,7.55,0.0
Norway,2021-05-14,70,79,95.6,47.18,0.0
Norway,2021-05-14,80,,93.58,89.67,0.01
Norway,2021-05-21,0,17,0.13,0.04,0.0
Norway,2021-05-21,18,24,9.27,3.48,0.0
Norway,2021-05-21,25,49,16.02,6.87,0.0
Norway,2021-05-21,50,59,32.44,9.65,0.0
Norway,2021-05-21,60,69,70.68,13.61,0.0
Norway,2021-05-21,70,79,95.85,67.84,0.01
Norway,2021-05-21,80,,93.68,90.48,0.01
Norway,2021-05-28,0,17,0.14,0.05,0.0
Norway,2021-05-28,18,24,9.61,4.91,0.0
Norway,2021-05-28,25,49,16.63,8.76,0.0
Norway,2021-05-28,50,59,33.72,13.53,0.0
Norway,2021-05-28,60,69,71.95,27.16,0.0
Norway,2021-05-28,70,79,96.08,85.01,0.01
Norway,2021-05-28,80,,93.78,91.12,0.01
Norway,2021-06-04,0,17,0.16,0.07,0.0
Norway,2021-06-04,18,24,11.38,5.98,0.0
Norway,2021-06-04,25,49,19.43,10.2,0.0
Norway,2021-06-04,50,59,41.92,17.08,0.0
Norway,2021-06-04,60,69,80.42,43.33,0.0
Norway,2021-06-04,70,79,96.47,91.28,0.01
Norway,2021-06-04,80,,93.95,91.56,0.02
Norway,2021-06-11,0,17,0.2,0.09,0.0
Norway,2021-06-11,18,24,14.04,6.81,0.0
Norway,2021-06-11,25,49,22.17,11.77,0.0
Norway,2021-06-11,50,59,50.59,22.76,0.0
Norway,2021-06-11,60,69,84.76,56.56,0.0
Norway,2021-06-11,70,79,96.68,93.57,0.01
Norway,2021-06-11,80,,94.07,91.87,0.02
Norway,2021-06-18,0,17,0.38,0.1,0.0
Norway,2021-06-18,18,24,20.82,7.55,0.0
Norway,2021-06-18,25,49,25.38,13.43,0.0
Norway,2021-06-18,50,59,64.08,26.64,0.01
Norway,2021-06-18,60,69,89.51,62.53,0.01
Norway,2021-06-18,70,79,96.87,94.51,0.01
Norway,2021-06-18,80,,94.19,92.13,0.02
Norway,2021-06-25,0,17,0.56,0.11,0.0
Norway,2021-06-25,18,24,29.91,8.35,0.0
Norway,2021-06-25,25,49,32.26,14.94,0.0
Norway,2021-06-25,50,59,77.6,29.93,0.01
Norway,2021-06-25,60,69,92.34,66.97,0.01
Norway,2021-06-25,70,79,97.04,95.07,0.01
Norway,2021-06-25,80,,94.3,92.34,0.02
Norway,2021-07-02,0,17,1.13,0.12,0.0
Norway,2021-07-02,18,24,43.76,8.68,0.0
Norway,2021-07-02,25,49,44.21,15.44,0.0
Norway,2021-07-02,50,59,85.88,30.91,0.01
Norway,2021-07-02,60,69,93.63,67.96,0.01
Norway,2021-07-02,70,79,97.19,95.3,0.01
Norway,2021-07-02,80,,94.38,92.45,0.02
Norway,2021-07-09,0,17,1.49,0.13,0.0
Norway,2021-07-09,18,24,54.05,9.05,0.01
Norway,2021-07-09,25,49,53.86,15.98,0.01
Norway,2021-07-09,50,59,88.47,31.93,0.02
Norway,2021-07-09,60,69,94.15,69.1,0.02
Norway,2021-07-09,70,79,97.3,95.5,0.03
Norway,2021-07-09,80,,94.46,92.54,0.02
Norway,2021-07-16,0,17,1.68,0.15,0.0
Norway,2021-07-16,18,24,60.59,10.2,0.01
Norway,2021-07-16,25,49,59.57,17.8,0.01
Norway,2021-07-16,50,59,89.51,35.05,0.02
Norway,2021-07-16,60,69,94.42,72.32,0.02
Norway,2021-07-16,70,79,97.39,95.8,0.03
Norway,2021-07-16,80,,94.52,92.68,0.03
Norway,2021-07-23,0,17,1.96,0.18,0.0
Norway,2021-07-23,18,24,70.42,11.45,0.01
Norway,2021-07-23,25,49,66.49,19.14,0.01
Norway,2021-07-23,50,59,90.8,37.85,0.02
Norway,2021-07-23,60,69,94.71,74.3,0.02
Norway,2021-07-23,70,79,97.48,95.99,0.03
Norway,2021-07-23,80,,94.58,92.79,0.03
Norway,2021-07-30,0,17,2.2,0.23,0.0
Norway,2021-07-30,18,24,77.77,13.63,0.01
Norway,2021-07-30,25,49,74.33,20.71,0.01
Norway,2021-07-30,50,59,91.63,41.34,0.02
Norway,2021-07-30,60,69,94.98,76.42,0.03
Norway,2021-07-30,70,79,97.58,96.14,0.03
Norway,2021-07-30,80,,94.65,92.88,0.03
Norway,2021-08-06,0,17,2.35,0.3,0.0
Norway,2021-08-06,18,24,81.54,17.82,0.01
Norway,2021-08-06,25,49,79.17,23.59,0.01
Norway,2021-08-06,50,59,92.22,47.89,0.03
Norway,2021-08-06,60,69,95.22,80.33,0.03
Norway,2021-08-06,70,79,97.67,96.3,0.03
Norway,2021-08-06,80,,94.73,92.97,0.03
Norway,2021-08-13,0,17,2.44,0.42,0.0
Norway,2021-08-13,18,24,83.4,24.61,0.01
Norway,2021-08-13,25,49,81.49,28.87,0.02
Norway,2021-08-13,50,59,92.65,61.54,0.03
Norway,2021-08-13,60,69,95.4,86.82,0.03
Norway,2021-08-13,70,79,97.76,96.45,0.04
Norway,2021-08-13,80,,94.8,93.07,0.03
Norway,2021-08-20,0,17,2.55,0.68,0.0
Norway,2021-08-20,18,24,84.51,34.39,0.01
Norway,2021-08-20,25,49,82.76,38.66,0.02
Norway,2021-08-20,50,59,92.98,75.48,0.04
Norway,2021-08-20,60,69,95.55,90.15,0.04
Norway,2021-08-20,70,79,97.83,96.59,0.04
Norway,2021-08-20,80,,94.85,93.16,0.03
Norway,2021-08-27,0,17,3.86,1.08,0.0
Norway,2021-08-27,18,24,85.63,52.2,0.01
Norway,2021-08-27,25,49,83.92,53.59,0.03
Norway,2021-08-27,50,59,93.29,84.24,0.05
Norway,2021-08-27,60,69,95.7,92.36,0.05
Norway,2021-08-27,70,79,97.91,96.76,0.05
Norway,2021-08-27,80,,94.92,93.26,0.03
Norway,2021-09-03,0,17,7.07,1.37,0.0
Norway,2021-09-03,18,24,86.69,63.46,0.01
Norway,2021-09-03,25,49,84.88,64.85,0.03
Norway,2021-09-03,50,59,93.57,87.12,0.06
Norway,2021-09-03,60,69,95.85,93.15,0.06
Norway,2021-09-03,70,79,97.99,96.89,0.06
Norway,2021-09-03,80,,95.0,93.37,0.03
Norway,2021-09-10,0,17,11.11,1.57,0.0
Norway,2021-09-10,18,24,87.44,70.85,0.02
Norway,2021-09-10,25,49,85.51,71.25,0.04
Norway,2021-09-10,50,59,93.77,88.65,0.07
Norway,2021-09-10,60,69,95.95,93.65,0.07
Norway,2021-09-10,70,79,98.05,97.0,0.07
Norway,2021-09-10,80,,95.05,93.45,0.04
Norway,2021-09-17,0,17,18.29,1.67,0.0
Norway,2021-09-17,18,24,88.0,74.45,0.03
Norway,2021-09-17,25,49,85.99,74.68,0.09
Norway,2021-09-17,50,59,93.92,89.55,0.19
Norway,2021-09-17,60,69,96.03,93.95,0.22
Norway,2021-09-17,70,79,98.1,97.1,0.21
Norway,2021-09-17,80,,95.09,93.52,0.11
Norway,2021-09-24,0,17,23.56,1.75,0.0
Norway,2021-09-24,18,24,88.41,76.65,0.06
Norway,2021-09-24,25,49,86.36,77.01,0.2
Norway,2021-09-24,50,59,94.03,90.16,0.43
Norway,2021-09-24,60,69,96.09,94.17,0.51
Norway,2021-09-24,70,79,98.13,97.19,0.49
Norway,2021-09-24,80,,95.12,93.59,0.25
Norway,2021-10-01,0,17,25.71,1.83,0.0
Norway,2021-10-01,18,24,88.76,78.41,0.1
Norway,2021-10-01,25,49,86.67,78.87,0.31
Norway,2021-10-01,50,59,94.13,90.59,0.7
Norway,2021-10-01,60,69,96.15,94.38,0.87
Norway,2021-10-01,70,79,98.16,97.28,0.88
Norway,2021-10-01,80,,95.15,93.66,0.44
Norway,2021-10-08,0,17,26.35,1.88,0.0
Norway,2021-10-08,18,24,88.97,79.37,0.13
Norway,2021-10-08,25,49,86.88,79.91,0.41
Norway,2021-10-08,50,59,94.19,90.84,0.94
Norway,2021-10-08,60,69,96.19,94.5,1.27
Norway,2021-10-08,70,79,98.19,97.37,1.67
Norway,2021-10-08,80,,95.18,93.75,2.99
Norway,2021-10-15,0,17,26.66,1.94,0.0
Norway,2021-10-15,18,24,89.09,79.98,0.15
Norway,2021-10-15,25,49,87.0,80.48,0.48
Norway,2021-10-15,50,59,94.22,91.0,1.11
Norway,2021-10-15,60,69,96.22,94.59,1.6
Norway,2021-10-15,70,79,98.2,97.42,2.78
Norway,2021-10-15,80,,95.21,93.89,9.55
Norway,2021-10-22,0,17,26.93,2.14,0.0
Norway,2021-10-22,18,24,89.22,80.5,0.18
Norway,2021-10-22,25,49,87.13,81.01,0.53
Norway,2021-10-22,50,59,94.26,91.14,1.25
Norway,2021-10-22,60,69,96.24,94.68,1.86
Norway,2021-10-22,70,79,98.22,97.47,3.5
Norway,2021-10-22,80,,95.23,93.99,13.56
Norway,2021-10-29,0,17,27.09,2.6,0.0
Norway,2021-10-29,18,24,89.35,80.94,0.2
Norway,2021-10-29,25,49,87.27,81.46,0.59
Norway,2021-10-29,50,59,94.31,91.28,1.38
Norway,2021-10-29,60,69,96.27,94.76,2.12
Norway,2021-10-29,70,79,98.24,97.52,4.61
Norway,2021-10-29,80,,95.25,94.07,17.94
Norway,2021-11-05,0,17,27.29,2.97,0.0
Norway,2021-11-05,18,24,89.53,81.3,0.23
Norway,2021-11-05,25,49,87.45,81.84,0.67
Norway,2021-11-05,50,59,94.37,91.4,1.56
Norway,2021-11-05,60,69,96.31,94.84,2.65
Norway,2021-11-05,70,79,98.27,97.61,9.04
Norway,2021-11-05,80,,95.29,94.22,30.13
Norway,2021-11-12,0,17,27.5,3.56,0.0
Norway,2021-11-12,18,24,89.7,81.63,0.29
Norway,2021-11-12,25,49,87.63,82.17,0.86
Norway,2021-11-12,50,59,94.42,91.5,1.91
Norway,2021-11-12,60,69,96.35,94.93,3.98
Norway,2021-11-12,70,79,98.3,97.75,18.73
Norway,2021-11-12,80,,95.35,94.43,45.94
Norway,2021-11-19,0,17,27.69,4.48,0.0
Norway,2021-11-19,18,24,89.9,81.94,0.45
Norway,2021-11-19,25,49,87.83,82.46,1.23
Norway,2021-11-19,50,59,94.49,91.61,2.52
Norway,2021-11-19,60,69,96.4,95.03,7.03
Norway,2021-11-19,70,79,98.33,97.9,32.34
Norway,2021-11-19,80,,95.4,94.66,59.19
Norway,2021-11-26,0,17,27.92,6.11,0.0
Norway,2021-11-26,18,24,90.13,82.26,0.81
Norway,2021-11-26,25,49,88.04,82.76,2.18
Norway,2021-11-26,50,59,94.56,91.73,3.87
Norway,2021-11-26,60,69,96.45,95.14,13.53
Norway,2021-11-26,70,79,98.38,98.07,52.56
Norway,2021-11-26,80,,95.47,94.86,70.03
Norway,2021-12-03,0,17,28.21,8.12,0.0
Norway,2021-12-03,18,24,90.32,82.59,1.4
Norway,2021-12-03,25,49,88.23,83.04,3.7
Norway,2021-12-03,50,59,94.63,91.85,6.05
Norway,2021-12-03,60,69,96.5,95.29,24.36
Norway,2021-12-03,70,79,98.41,98.22,69.67
Norway,2021-12-03,80,,95.52,95.01,76.63
Norway,2021-12-10,0,17,28.5,9.0,0.0
Norway,2021-12-10,18,24,90.56,82.92,2.35
Norway,2021-12-10,25,49,88.44,83.38,5.87
Norway,2021-12-10,50,59,94.71,92.05,10.79
Norway,2021-12-10,60,69,96.57,95.5,40.67
Norway,2021-12-10,70,79,98.46,98.37,82.61
Norway,2021-12-10,80,,95.6,95.11,82.04
Norway,2021-12-17,0,17,28.86,9.58,0.0
Norway,2021-12-17,18,24,90.85,83.38,3.77
Norway,2021-12-17,25,49,88.76,83.85,9.21
Norway,2021-12-17,50,59,94.85,92.48,22.3
Norway,2021-12-17,60,69,96.68,95.81,58.19
Norway,2021-12-17,70,79,98.54,98.51,89.31
Norway,2021-12-17,80,,95.73,95.23,85.67
Norway,2021-12-24,0,17,29.04,9.72,0.0
Norway,2021-12-24,18,24,91.05,83.7,5.34
Norway,2021-12-24,25,49,88.93,84.11,11.79
Norway,2021-12-24,50,59,94.94,92.77,30.98
Norway,2021-12-24,60,69,96.75,95.97,65.41
Norway,2021-12-24,70,79,98.59,98.55,90.62
Norway,2021-12-24,80,,95.81,95.28,86.76
Norway,2021-12-31,0,17,29.13,9.78,0.0
Norway,2021-12-31,18,24,91.13,83.88,6.73
Norway,2021-12-31,25,49,89.0,84.25,13.67
Norway,2021-12-31,50,59,94.98,92.92,36.64
Norway,2021-12-31,60,69,96.77,96.03,69.07
Norway,2021-12-31,70,79,98.6,98.57,90.98
Norway,2021-12-31,80,,95.84,95.29,87.1
Norway,2022-01-07,0,17,29.34,9.94,0.0
Norway,2022-01-07,18,24,91.33,84.47,11.87
Norway,2022-01-07,25,49,89.18,84.81,21.01
Norway,2022-01-07,50,59,95.05,93.28,54.2
Norway,2022-01-07,60,69,96.83,96.2,77.97
Norway,2022-01-07,70,79,98.65,98.64,91.92
Norway,2022-01-07,80,,95.91,95.38,87.84
Norway,2022-01-14,0,17,29.55,10.11,0.0
Norway,2022-01-14,18,24,91.55,85.19,21.87
Norway,2022-01-14,25,49,89.36,85.37,31.28
Norway,2022-01-14,50,59,95.13,93.58,66.91
Norway,2022-01-14,60,69,96.87,96.35,82.89
Norway,2022-01-14,70,79,98.69,98.71,92.59
Norway,2022-01-14,80,,95.96,95.47,88.41
Norway,2022-01-21,0,17,29.73,10.4,0.0
Norway,2022-01-21,18,24,91.71,85.77,30.75
Norway,2022-01-21,25,49,89.5,85.74,40.02
Norway,2022-01-21,50,59,95.18,93.76,72.65
Norway,2022-01-21,60,69,96.91,96.44,85.04
Norway,2022-01-21,70,79,98.71,98.77,92.98
Norway,2022-01-21,80,,96.01,95.54,88.82
Norway,2022-01-28,0,17,29.97,10.95,0.0
Norway,2022-01-28,18,24,91.85,86.2,37.33
Norway,2022-01-28,25,49,89.61,86.01,45.85
Norway,2022-01-28,50,59,95.22,93.87,75.77
Norway,2022-01-28,60,69,96.93,96.52,86.33
Norway,2022-01-28,70,79,98.74,98.81,93.31
Norway,2022-01-28,80,,96.04,95.61,89.13
Norway,2022-02-04,0,17,30.26,11.42,0.0
Norway,2022-02-04,18,24,91.94,86.5,40.84
Norway,2022-02-04,25,49,89.68,86.19,49.12
Norway,2022-02-04,50,59,95.25,93.96,77.34
Norway,2022-02-04,60,69,96.95,96.56,87.04
Norway,2022-02-04,70,79,98.75,98.85,93.53
Norway,2022-02-04,80,,96.07,95.67,89.36
Norway,2022-02-11,0,17,30.47,11.72,0.0
Norway,2022-02-11,18,24,92.01,86.69,42.66
Norway,2022-02-11,25,49,89.74,86.34,51.01
Norway,2022-02-11,50,59,95.26,94.03,78.27
Norway,2022-02-11,60,69,96.97,96.61,87.5
Norway,2022-02-11,70,79,98.76,98.88,93.68
Norway,2022-02-11,80,,96.1,95.73,89.51
Norway,2022-02-18,0,17,30.57,11.89,0.0
Norway,2022-02-18,18,24,92.05,86.83,43.63
Norway,2022-02-18,25,49,89.77,86.44,52.07
Norway,2022-02-18,50,59,95.27,94.08,78.8
Norway,2022-02-18,60,69,96.98,96.64,87.78
Norway,2022-02-18,70,79,98.77,98.91,93.8
Norway,2022-02-18,80,,96.11,95.78,89.65
Norway,2022-02-25,0,17,30.61,11.96,0.0
Norway,2022-02-25,18,24,92.07,86.92,44.13
Norway,2022-02-25,25,49,89.79,86.51,52.63
Norway,2022-02-25,50,59,95.28,94.11,79.1
Norway,2022-02-25,60,69,96.98,96.67,87.96
Norway,2022-02-25,70,79,98.78,98.93,93.89
Norway,2022-02-25,80,,96.12,95.81,89.74
Norway,2022-03-04,0,17,30.62,12.0,0.0
Norway,2022-03-04,18,24,92.09,86.98,44.42
Norway,2022-03-04,25,49,89.8,86.56,52.94
Norway,2022-03-04,50,59,95.29,94.13,79.28
Norway,2022-03-04,60,69,96.99,96.69,88.09
Norway,2022-03-04,70,79,98.78,98.94,93.96
Norway,2022-03-04,80,,96.13,95.83,89.8
Norway,2022-03-11,0,17,30.65,12.04,0.0
Norway,2022-03-11,18,24,92.11,87.04,44.63
Norway,2022-03-11,25,49,89.82,86.6,53.18
Norway,2022-03-11,50,59,95.29,94.15,79.45
Norway,2022-03-11,60,69,96.99,96.7,88.21
Norway,2022-03-11,70,79,98.78,98.96,94.02
Norway,2022-03-11,80,,96.13,95.85,89.85
Norway,2022-03-18,0,17,30.67,12.07,0.0
Norway,2022-03-18,18,24,92.13,87.09,44.8
Norway,2022-03-18,25,49,89.83,86.63,53.36
Norway,2022-03-18,50,59,95.3,94.16,79.57
Norway,2022-03-18,60,69,97.0,96.71,88.31
Norway,2022-03-18,70,79,98.79,98.96,94.08
Norway,2022-03-18,80,,96.14,95.86,89.89
Norway,2022-03-25,0,17,30.69,12.11,0.0
Norway,2022-03-25,18,24,92.14,87.13,44.94
Norway,2022-03-25,25,49,89.84,86.66,53.52
Norway,2022-03-25,50,59,95.3,94.17,79.69
Norway,2022-03-25,60,69,97.0,96.72,88.4
Norway,2022-03-25,70,79,98.79,98.97,94.14
Norway,2022-03-25,80,,96.14,95.87,89.93
Norway,2022-04-01,0,17,30.71,12.15,0.0
Norway,2022-04-01,18,24,92.15,87.17,45.07
Norway,2022-04-01,25,49,89.85,86.68,53.67
Norway,2022-04-01,50,59,95.3,94.18,79.8
Norway,2022-04-01,60,69,97.0,96.73,88.48
Norway,2022-04-01,70,79,98.79,98.97,94.19
Norway,2022-04-01,80,,96.14,95.87,89.97
Norway,2022-04-08,0,17,30.73,12.18,0.0
Norway,2022-04-08,18,24,92.17,87.2,45.2
Norway,2022-04-08,25,49,89.86,86.7,53.8
Norway,2022-04-08,50,59,95.31,94.19,79.89
Norway,2022-04-08,60,69,97.0,96.74,88.56
Norway,2022-04-08,70,79,98.79,98.98,94.23
Norway,2022-04-08,80,,96.14,95.88,90.0
Norway,2022-04-15,0,17,30.74,12.2,0.0
Norway,2022-04-15,18,24,92.17,87.21,45.24
Norway,2022-04-15,25,49,89.86,86.71,53.84
Norway,2022-04-15,50,59,95.31,94.19,79.91
Norway,2022-04-15,60,69,97.01,96.74,88.58
Norway,2022-04-15,70,79,98.79,98.98,94.24
Norway,2022-04-15,80,,96.15,95.88,90.01
Norway,2022-04-22,0,17,30.76,12.23,0.0
Norway,2022-04-22,18,24,92.19,87.25,45.36
Norway,2022-04-22,25,49,89.87,86.73,53.95
Norway,2022-04-22,50,59,95.31,94.2,79.99
Norway,2022-04-22,60,69,97.01,96.74,88.64
Norway,2022-04-22,70,79,98.79,98.98,94.28
Norway,2022-04-22,80,,96.15,95.89,90.03
Norway,2022-04-29,0,17,30.8,12.29,0.0
Norway,2022-04-29,18,24,92.2,87.27,45.5
Norway,2022-04-29,25,49,89.88,86.75,54.08
Norway,2022-04-29,50,59,95.31,94.21,80.08
Norway,2022-04-29,60,69,97.01,96.75,88.71
Norway,2022-04-29,70,79,98.8,98.99,94.32
Norway,2022-04-29,80,,96.15,95.89,90.06
Norway,2022-05-06,0,17,30.83,12.34,0.0
Norway,2022-05-06,18,24,92.22,87.31,45.63
Norway,2022-05-06,25,49,89.89,86.77,54.21
Norway,2022-05-06,50,59,95.32,94.22,80.17
Norway,2022-05-06,60,69,97.01,96.75,88.76
Norway,2022-05-06,70,79,98.8,98.99,94.35
Norway,2022-05-06,80,,96.15,95.9,90.09
Norway,2022-05-13,0,17,30.87,12.4,0.0
Norway,2022-05-13,18,24,92.23,87.34,45.76
Norway,2022-05-13,25,49,89.9,86.78,54.34
Norway,2022-05-13,50,59,95.32,94.22,80.25
Norway,2022-05-13,60,69,97.02,96.75,88.82
Norway,2022-05-13,70,79,98.8,98.99,94.38
Norway,2022-05-13,80,,96.15,95.9,90.13
Norway,2022-05-20,0,17,30.9,12.47,0.0
Norway,2022-05-20,18,24,92.24,87.37,45.89
Norway,2022-05-20,25,49,89.91,86.8,54.44
Norway,2022-05-20,50,59,95.32,94.23,80.31
Norway,2022-05-20,60,69,97.02,96.76,88.85
Norway,2022-05-20,70,79,98.8,98.99,94.4
Norway,2022-05-20,80,,96.15,95.9,90.15
Norway,2022-05-27,0,17,30.94,12.57,0.0
Norway,2022-05-27,18,24,92.25,87.42,46.08
Norway,2022-05-27,25,49,89.91,86.82,54.58
Norway,2022-05-27,50,59,95.33,94.23,80.39
Norway,2022-05-27,60,69,97.02,96.76,88.89
Norway,2022-05-27,70,79,98.8,98.99,94.42
