location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Portugal,2021-03-12,80,,53.44,14.42,1.88
Portugal,2021-03-19,15,17,0.1,0.06,0.01
Portugal,2021-03-19,18,24,2.47,1.35,0.14
Portugal,2021-03-19,25,49,6.44,3.94,0.27
Portugal,2021-03-19,5,9,0.01,0.0,0.0
Portugal,2021-03-19,50,59,9.41,3.81,0.3
Portugal,2021-03-19,60,69,8.79,2.67,0.2
Portugal,2021-03-19,70,79,7.01,2.6,0.33
Portugal,2021-03-19,80,,61.45,28.66,1.96
Portugal,2021-03-26,10,14,0.01,0.0,0.0
Portugal,2021-03-26,15,17,0.11,0.06,0.01
Portugal,2021-03-26,18,24,2.9,1.37,0.15
Portugal,2021-03-26,25,49,7.74,4.0,0.27
Portugal,2021-03-26,50,59,11.09,3.86,0.31
Portugal,2021-03-26,60,69,10.31,2.79,0.21
Portugal,2021-03-26,70,79,11.45,2.72,0.34
Portugal,2021-03-26,80,,79.75,31.15,1.97
Portugal,2021-04-02,10,14,0.01,0.0,0.0
Portugal,2021-04-02,15,17,0.11,0.07,0.01
Portugal,2021-04-02,18,24,3.0,1.39,0.15
Portugal,2021-04-02,25,49,7.91,4.05,0.28
Portugal,2021-04-02,50,59,11.45,3.91,0.31
Portugal,2021-04-02,60,69,11.98,2.94,0.21
Portugal,2021-04-02,70,79,18.53,3.33,0.34
Portugal,2021-04-02,80,,85.16,42.22,2.01
Portugal,2021-04-09,10,14,0.01,0.0,0.0
Portugal,2021-04-09,15,17,0.13,0.07,0.01
Portugal,2021-04-09,18,24,3.11,1.42,0.15
Portugal,2021-04-09,25,49,8.2,4.1,0.28
Portugal,2021-04-09,5,9,0.01,0.0,0.0
Portugal,2021-04-09,50,59,12.09,3.96,0.31
Portugal,2021-04-09,60,69,15.31,3.09,0.21
Portugal,2021-04-09,70,79,35.05,3.77,0.35
Portugal,2021-04-09,80,,89.63,48.94,2.07
Portugal,2021-04-16,10,14,0.01,0.0,0.0
Portugal,2021-04-16,15,17,0.14,0.08,0.01
Portugal,2021-04-16,18,24,3.67,1.44,0.15
Portugal,2021-04-16,25,49,10.91,4.14,0.28
Portugal,2021-04-16,5,9,0.01,0.0,0.0
Portugal,2021-04-16,50,59,16.31,4.0,0.31
Portugal,2021-04-16,60,69,21.01,3.18,0.22
Portugal,2021-04-16,70,79,53.68,4.1,0.35
Portugal,2021-04-16,80,,91.19,56.22,2.09
Portugal,2021-04-23,10,14,0.01,0.0,0.0
Portugal,2021-04-23,15,17,0.16,0.08,0.01
Portugal,2021-04-23,18,24,3.85,1.46,0.15
Portugal,2021-04-23,25,49,11.27,4.18,0.28
Portugal,2021-04-23,50,59,16.79,4.1,0.31
Portugal,2021-04-23,60,69,25.39,3.4,0.22
Portugal,2021-04-23,70,79,66.46,5.3,0.36
Portugal,2021-04-23,80,,92.43,74.33,2.12
Portugal,2021-04-30,10,14,0.01,0.0,0.0
Portugal,2021-04-30,15,17,0.17,0.09,0.01
Portugal,2021-04-30,18,24,4.21,1.5,0.15
Portugal,2021-04-30,25,49,11.64,4.23,0.28
Portugal,2021-04-30,5,9,0.01,0.0,0.0
Portugal,2021-04-30,50,59,17.49,4.24,0.32
Portugal,2021-04-30,60,69,37.83,4.24,0.22
Portugal,2021-04-30,70,79,82.03,9.05,0.37
Portugal,2021-04-30,80,,93.34,80.18,2.14
Portugal,2021-05-07,10,14,0.01,0.0,0.0
Portugal,2021-05-07,15,17,0.21,0.1,0.01
Portugal,2021-05-07,18,24,4.47,1.61,0.15
Portugal,2021-05-07,25,49,12.01,4.5,0.29
Portugal,2021-05-07,5,9,0.01,0.0,0.0
Portugal,2021-05-07,50,59,18.57,4.69,0.32
Portugal,2021-05-07,60,69,59.16,7.13,0.23
Portugal,2021-05-07,70,79,89.28,22.68,0.38
Portugal,2021-05-07,80,,94.11,84.84,2.19
Portugal,2021-05-14,10,14,0.02,0.0,0.0
Portugal,2021-05-14,15,17,0.26,0.12,0.01
Portugal,2021-05-14,18,24,4.78,2.31,0.16
Portugal,2021-05-14,25,49,12.82,7.53,0.3
Portugal,2021-05-14,5,9,0.01,0.0,0.0
Portugal,2021-05-14,50,59,21.64,9.54,0.34
Portugal,2021-05-14,60,69,74.16,11.75,0.23
Portugal,2021-05-14,70,79,92.76,28.58,0.39
Portugal,2021-05-14,80,,94.71,86.29,2.22
Portugal,2021-05-21,10,14,0.03,0.0,0.0
Portugal,2021-05-21,15,17,0.35,0.13,0.01
Portugal,2021-05-21,18,24,5.07,2.63,0.17
Portugal,2021-05-21,25,49,13.87,8.21,0.31
Portugal,2021-05-21,5,9,0.01,0.0,0.0
Portugal,2021-05-21,50,59,31.45,12.53,0.35
Portugal,2021-05-21,60,69,83.63,16.89,0.25
Portugal,2021-05-21,70,79,94.87,36.3,0.4
Portugal,2021-05-21,80,,95.48,87.52,2.23
Portugal,2021-05-28,10,14,0.04,0.0,0.0
Portugal,2021-05-28,15,17,0.44,0.14,0.01
Portugal,2021-05-28,18,24,5.4,3.06,0.17
Portugal,2021-05-28,25,49,14.74,8.78,0.32
Portugal,2021-05-28,5,9,0.01,0.0,0.0
Portugal,2021-05-28,50,59,43.61,16.78,0.37
Portugal,2021-05-28,60,69,87.74,27.35,0.26
Portugal,2021-05-28,70,79,96.33,46.56,0.41
Portugal,2021-05-28,80,,96.22,88.47,2.25
Portugal,2021-06-04,10,14,0.05,0.01,0.0
Portugal,2021-06-04,15,17,0.53,0.17,0.01
Portugal,2021-06-04,18,24,5.75,3.42,0.18
Portugal,2021-06-04,25,49,16.12,9.53,0.33
Portugal,2021-06-04,5,9,0.01,0.0,0.0
Portugal,2021-06-04,50,59,55.97,21.36,0.38
Portugal,2021-06-04,60,69,91.05,41.92,0.28
Portugal,2021-06-04,70,79,97.59,51.48,0.42
Portugal,2021-06-04,80,,96.76,89.39,2.25
Portugal,2021-06-11,10,14,0.05,0.02,0.0
Portugal,2021-06-11,15,17,0.66,0.22,0.01
Portugal,2021-06-11,18,24,6.18,3.81,0.18
Portugal,2021-06-11,25,49,20.13,10.53,0.33
Portugal,2021-06-11,5,9,0.01,0.0,0.0
Portugal,2021-06-11,50,59,70.5,25.74,0.39
