date,indicator,value,entity
2020-07-15,Daily ICU occupancy,1878.0,Chile
2020-07-16,Daily ICU occupancy,1821.0,Chile
2020-07-17,Daily ICU occupancy,1796.0,Chile
2020-07-18,Daily ICU occupancy,1792.0,Chile
2020-07-19,Daily ICU occupancy,1764.0,Chile
2020-07-20,Daily ICU occupancy,1753.0,Chile
2020-07-21,Daily ICU occupancy,1728.0,Chile
2020-07-22,Daily ICU occupancy,1688.0,Chile
2020-07-23,Daily ICU occupancy,1670.0,Chile
2020-07-24,Daily ICU occupancy,1636.0,Chile
2020-07-25,Daily ICU occupancy,1612.0,Chile
2020-07-26,Daily ICU occupancy,1592.0,Chile
2020-07-27,Daily ICU occupancy,1555.0,Chile
2020-07-28,Daily ICU occupancy,1529.0,Chile
2020-07-29,Daily ICU occupancy,1485.0,Chile
2020-07-30,Daily ICU occupancy,1463.0,Chile
2020-07-31,Daily ICU occupancy,1445.0,Chile
2020-08-01,Daily ICU occupancy,1445.0,Chile
2020-08-02,Daily ICU occupancy,1437.0,Chile
2020-08-03,Daily ICU occupancy,1419.0,Chile
2020-08-04,Daily ICU occupancy,1405.0,Chile
2020-08-05,Daily ICU occupancy,1400.0,Chile
2020-08-06,Daily ICU occupancy,1358.0,Chile
2020-08-07,Daily ICU occupancy,1348.0,Chile
2020-08-08,Daily ICU occupancy,1305.0,Chile
2020-08-09,Daily ICU occupancy,1276.0,Chile
2020-08-10,Daily ICU occupancy,1280.0,Chile
2020-08-11,Daily ICU occupancy,1268.0,Chile
2020-08-12,Daily ICU occupancy,1255.0,Chile
2020-08-13,Daily ICU occupancy,1259.0,Chile
2020-08-14,Daily ICU occupancy,1252.0,Chile
2020-08-15,Daily ICU occupancy,1207.0,Chile
2020-08-16,Daily ICU occupancy,1190.0,Chile
2020-08-17,Daily ICU occupancy,1177.0,Chile
2020-08-18,Daily ICU occupancy,1157.0,Chile
2020-08-19,Daily ICU occupancy,1120.0,Chile
2020-08-20,Daily ICU occupancy,1077.0,Chile
2020-08-21,Daily ICU occupancy,1072.0,Chile
2020-08-22,Daily ICU occupancy,1058.0,Chile
2020-08-23,Daily ICU occupancy,1027.0,Chile
2020-08-24,Daily ICU occupancy,1014.0,Chile
2020-08-25,Daily ICU occupancy,1011.0,Chile
2020-08-26,Daily ICU occupancy,1004.0,Chile
2020-08-27,Daily ICU occupancy,1012.0,Chile
2020-08-28,Daily ICU occupancy,995.0,Chile
2020-08-29,Daily ICU occupancy,959.0,Chile
2020-08-30,Daily ICU occupancy,960.0,Chile
2020-08-31,Daily ICU occupancy,969.0,Chile
2020-09-01,Daily ICU occupancy,962.0,Chile
2020-09-02,Daily ICU occupancy,947.0,Chile
2020-09-03,Daily ICU occupancy,940.0,Chile
2020-09-04,Daily ICU occupancy,932.0,Chile
2020-09-05,Daily ICU occupancy,908.0,Chile
2020-09-06,Daily ICU occupancy,909.0,Chile
2020-09-07,Daily ICU occupancy,930.0,Chile
2020-09-08,Daily ICU occupancy,930.0,Chile
2020-09-09,Daily ICU occupancy,942.0,Chile
2020-09-10,Daily ICU occupancy,951.0,Chile
2020-09-11,Daily ICU occupancy,918.0,Chile
2020-09-12,Daily ICU occupancy,908.0,Chile
2020-09-13,Daily ICU occupancy,906.0,Chile
2020-09-14,Daily ICU occupancy,906.0,Chile
2020-09-15,Daily ICU occupancy,905.0,Chile
2020-09-16,Daily ICU occupancy,898.0,Chile
2020-09-17,Daily ICU occupancy,895.0,Chile
2020-09-18,Daily ICU occupancy,902.0,Chile
2020-09-19,Daily ICU occupancy,894.0,Chile
2020-09-20,Daily ICU occupancy,901.0,Chile
2020-09-21,Daily ICU occupancy,915.0,Chile
2020-09-22,Daily ICU occupancy,918.0,Chile
2020-09-23,Daily ICU occupancy,907.0,Chile
2020-09-24,Daily ICU occupancy,890.0,Chile
2020-09-25,Daily ICU occupancy,891.0,Chile
2020-09-26,Daily ICU occupancy,895.0,Chile
2020-09-27,Daily ICU occupancy,888.0,Chile
2020-09-28,Daily ICU occupancy,884.0,Chile
2020-09-29,Daily ICU occupancy,865.0,Chile
2020-09-30,Daily ICU occupancy,849.0,Chile
2020-10-01,Daily ICU occupancy,849.0,Chile
2020-10-02,Daily ICU occupancy,868.0,Chile
2020-10-03,Daily ICU occupancy,849.0,Chile
2020-10-04,Daily ICU occupancy,856.0,Chile
2020-10-05,Daily ICU occupancy,853.0,Chile
2020-10-06,Daily ICU occupancy,847.0,Chile
2020-10-07,Daily ICU occupancy,818.0,Chile
2020-10-08,Daily ICU occupancy,812.0,Chile
2020-10-09,Daily ICU occupancy,821.0,Chile
2020-10-10,Daily ICU occupancy,817.0,Chile
2020-10-11,Daily ICU occupancy,791.0,Chile
2020-10-12,Daily ICU occupancy,785.0,Chile
2020-10-13,Daily ICU occupancy,778.0,Chile
2020-10-14,Daily ICU occupancy,785.0,Chile
2020-10-15,Daily ICU occupancy,786.0,Chile
2020-10-16,Daily ICU occupancy,794.0,Chile
2020-10-17,Daily ICU occupancy,791.0,Chile
2020-10-18,Daily ICU occupancy,776.0,Chile
2020-10-19,Daily ICU occupancy,769.0,Chile
2020-10-20,Daily ICU occupancy,770.0,Chile
2020-10-21,Daily ICU occupancy,767.0,Chile
2020-10-22,Daily ICU occupancy,759.0,Chile
2020-10-23,Daily ICU occupancy,759.0,Chile
2020-10-24,Daily ICU occupancy,729.0,Chile
2020-10-25,Daily ICU occupancy,723.0,Chile
2020-10-26,Daily ICU occupancy,730.0,Chile
2020-10-27,Daily ICU occupancy,740.0,Chile
2020-10-28,Daily ICU occupancy,745.0,Chile
2020-10-29,Daily ICU occupancy,748.0,Chile
2020-10-30,Daily ICU occupancy,764.0,Chile
2020-10-31,Daily ICU occupancy,756.0,Chile
2020-11-01,Daily ICU occupancy,743.0,Chile
2020-11-02,Daily ICU occupancy,723.0,Chile
2020-11-03,Daily ICU occupancy,727.0,Chile
2020-11-04,Daily ICU occupancy,733.0,Chile
2020-11-05,Daily ICU occupancy,725.0,Chile
2020-11-06,Daily ICU occupancy,733.0,Chile
2020-11-07,Daily ICU occupancy,734.0,Chile
2020-11-08,Daily ICU occupancy,735.0,Chile
2020-11-09,Daily ICU occupancy,729.0,Chile
2020-11-10,Daily ICU occupancy,720.0,Chile
