entity,indicator,date,value
Latvia,Weekly new ICU admissions,2022-01-30,134.17993055603682
Latvia,Weekly new hospital admissions,2022-02-06,876.1160171600053
Latvia,Weekly new ICU admissions,2022-02-06,118.39405637297368
Latvia,Weekly new hospital admissions,2022-02-13,1032.001524717754
Latvia,Weekly new ICU admissions,2022-02-13,140.0996333746855
Latvia,Weekly new hospital admissions,2022-02-20,1068.5063587660875
Latvia,Weekly new ICU admissions,2022-02-20,130.23346201027107
Latvia,Weekly new hospital admissions,2022-02-27,1062.5866559474389
Latvia,Weekly new ICU admissions,2022-02-27,129.2468448738296
Latvia,Weekly new hospital admissions,2022-03-06,989.5769878507716
Latvia,Weekly new ICU admissions,2022-03-06,93.7286279619375
Latvia,Weekly new hospital admissions,2022-03-13,950.1123023931139
Latvia,Weekly new ICU admissions,2022-03-13,73.00966809666708
Latvia,Weekly new hospital admissions,2022-03-20,806.0662004726626
Latvia,Weekly new ICU admissions,2022-03-20,76.9561366424329
Latvia,Weekly new hospital admissions,2022-03-27,842.571034520996
Latvia,Weekly new ICU admissions,2022-03-27,59.197028186486854
Latvia,Weekly new hospital admissions,2022-04-03,647.2208415055895
Latvia,Weekly new ICU admissions,2022-04-03,52.290708231396714
Latvia,Weekly new hospital admissions,2022-04-10,450.88403135374153
Latvia,Weekly new ICU admissions,2022-04-10,46.37100541274802
Latvia,Weekly new hospital admissions,2022-04-17,328.543506435002
Latvia,Weekly new ICU admissions,2022-04-17,19.732342728828947
Latvia,Weekly new hospital admissions,2022-04-24,237.77472988238884
Latvia,Weekly new ICU admissions,2022-04-24,17.759108455946055
Latvia,Weekly new hospital admissions,2022-05-01,193.3769587425237
Latvia,Weekly new ICU admissions,2022-05-01,23.678811274594736
Latvia,Weekly new hospital admissions,2022-05-08,163.77844464928026
Latvia,Weekly new ICU admissions,2022-05-08,16.772491319504603
Latvia,Weekly new hospital admissions,2022-05-15,126.28699346450526
Latvia,Weekly new ICU admissions,2022-05-15,13.812639910180263
Latvia,Weekly new hospital admissions,2022-05-22,123.32714205518091
Latvia,Weekly new ICU admissions,2022-05-22,11.839405637297368
Latvia,Weekly new hospital admissions,2022-05-29,109.51450214500066
Latvia,Weekly new ICU admissions,2022-05-29,11.839405637297368
Latvia,Weekly new hospital admissions,2022-06-05,62.15687959581118
Latvia,Weekly new ICU admissions,2022-06-05,11.839405637297368
Latvia,Weekly new hospital admissions,2022-06-12,92.74201082549605
Latvia,Weekly new ICU admissions,2022-06-12,10.852788500855922
Latvia,Weekly new hospital admissions,2022-06-19,97.67509650770329
Latvia,Weekly new ICU admissions,2022-06-19,12.826022773738815
Latvia,Weekly new hospital admissions,2022-06-26,89.78215941617171
Latvia,Weekly new ICU admissions,2022-06-26,9.866171364414473
Latvia,Weekly new hospital admissions,2022-07-03,143.05948478400987
Latvia,Weekly new ICU admissions,2022-07-03,13.812639910180263
Latvia,Weekly new hospital admissions,2022-07-10,136.15316482891976
Latvia,Weekly new ICU admissions,2022-07-10,2.959851409324342
Latvia,Weekly new hospital admissions,2022-07-17,148.97918760265858
Latvia,Weekly new ICU admissions,2022-07-17,2.959851409324342
Latvia,Weekly new hospital admissions,2022-07-24,206.2029815162625
Latvia,Weekly new ICU admissions,2022-07-24,6.906319955090131
