date,indicator,value,entity
2020-08-10,Daily hospital occupancy,673,Australia
2020-08-11,Daily hospital occupancy,686,Australia
2020-08-12,Daily hospital occupancy,686,Australia
2020-08-13,Daily hospital occupancy,679,Australia
2020-08-14,Daily hospital occupancy,681,Australia
2020-08-15,Daily hospital occupancy,680,Australia
2020-08-16,Daily hospital occupancy,674,Australia
2020-08-17,Daily hospital occupancy,682,Australia
2020-08-18,Daily hospital occupancy,694,Australia
2020-08-19,Daily hospital occupancy,644,Australia
2020-08-20,Daily hospital occupancy,647,Australia
2020-08-21,Daily hospital occupancy,631,Australia
2020-08-22,Daily hospital occupancy,604,Australia
2020-08-23,Daily hospital occupancy,659,Australia
2020-08-24,Daily hospital occupancy,644,Australia
2020-08-25,Daily hospital occupancy,603,Australia
2020-08-26,Daily hospital occupancy,558,Australia
2020-08-27,Daily hospital occupancy,543,Australia
2020-08-28,Daily hospital occupancy,510,Australia
2020-08-29,Daily hospital occupancy,501,Australia
2020-08-30,Daily hospital occupancy,481,Australia
2020-08-31,Daily hospital occupancy,450,Australia
2020-09-01,Daily hospital occupancy,432,Australia
2020-09-02,Daily hospital occupancy,391,Australia
2020-09-03,Daily hospital occupancy,357,Australia
2020-09-04,Daily hospital occupancy,326,Australia
2020-09-05,Daily hospital occupancy,310,Australia
2020-09-06,Daily hospital occupancy,294,Australia
2020-09-07,Daily hospital occupancy,263,Australia
2020-09-08,Daily hospital occupancy,221,Australia
2020-09-09,Daily hospital occupancy,195,Australia
2020-09-10,Daily hospital occupancy,162,Australia
2020-09-11,Daily hospital occupancy,151,Australia
2020-09-12,Daily hospital occupancy,137,Australia
2020-09-13,Daily hospital occupancy,141,Australia
2020-09-14,Daily hospital occupancy,139,Australia
2020-09-15,Daily hospital occupancy,126,Australia
2020-09-16,Daily hospital occupancy,117,Australia
2020-09-17,Daily hospital occupancy,108,Australia
2020-09-18,Daily hospital occupancy,106,Australia
2020-09-19,Daily hospital occupancy,109,Australia
2020-09-20,Daily hospital occupancy,107,Australia
2020-09-21,Daily hospital occupancy,100,Australia
2020-09-22,Daily hospital occupancy,89,Australia
2020-09-23,Daily hospital occupancy,81,Australia
2020-09-24,Daily hospital occupancy,71,Australia
2020-09-25,Daily hospital occupancy,68,Australia
2020-09-26,Daily hospital occupancy,65,Australia
2020-09-27,Daily hospital occupancy,62,Australia
2020-09-28,Daily hospital occupancy,60,Australia
2020-09-29,Daily hospital occupancy,55,Australia
2020-09-30,Daily hospital occupancy,50,Australia
2020-10-01,Daily hospital occupancy,51,Australia
2020-10-02,Daily hospital occupancy,49,Australia
2020-10-03,Daily hospital occupancy,46,Australia
2020-10-04,Daily hospital occupancy,46,Australia
2020-10-05,Daily hospital occupancy,37,Australia
2020-10-06,Daily hospital occupancy,32,Australia
2020-10-07,Daily hospital occupancy,31,Australia
2020-10-08,Daily hospital occupancy,28,Australia
2020-10-09,Daily hospital occupancy,31,Australia
2020-10-10,Daily hospital occupancy,31,Australia
2020-10-11,Daily hospital occupancy,32,Australia
2020-10-12,Daily hospital occupancy,31,Australia
2020-10-13,Daily hospital occupancy,28,Australia
2020-10-14,Daily hospital occupancy,26,Australia
2020-10-15,Daily hospital occupancy,20,Australia
2020-10-16,Daily hospital occupancy,18,Australia
2020-10-17,Daily hospital occupancy,16,Australia
2020-10-18,Daily hospital occupancy,17,Australia
2020-10-19,Daily hospital occupancy,17,Australia
